filename	result	size	alternatives
23051330.V01.txt	והדיון כאן נקבע בהתאם, לשעה 9:30, תוך שבית המשפט ציין בהחלטותיו שכשהסניגור יתייצב, יתואם מועד במהלך היום שישתלב באילוצים של הסניגור	3	"['והדיון כאן נקבע בהתאם, לשעה 9:30, תוך שבית המשפט ציין בהחלטותיו שכשהסניגור יתייצב, יתואם מועד במהלך היום שישתלב באילוצים של הסניגור', 'בהחלטה האחרונה בית המשפט ציין כי כאשר [עו""ד אוזן] יתייצב לדיון הקבוע להיום, ייעשה מאמץ משותף לתיאום שעה ביום שתאפשר [לו] לעמוד בהתחייבויותיו האחרות, אולם למרבה הצער והפליאה, [עו""ד אוזן] כלל לא התייצב לדיון וגם בקשות של בית המשפט ממנו להגיע לא נענו למרות שכפי שהוצג על ידי ב""כ המאשימה, הייתה הפסקה בדיון שבו עו""ד אוזן נמצא', 'לאחר עיון בטענות המערער, באתי לידי מסקנה כי דין הערעור להידחות']"
22016390.M02.txt	העתירה נדחית אפוא על הסף	3	"['העתירה נדחית אפוא על הסף', 'במסגרת פסק הדין, קבעה השופטת ע\' ברון כי דין הערעור להידחות משלא הוגש במועד (סעיף 70ד(א) לחוק בתי המשפט [נוסח משולב], התשמ""ד-1984) ומשלא הוגשה בקשה להארכת מועד', 'דין העתירה להידחות על הסף']"
22029420.X03.txt	לטענת העותר 1, בשים לב לכך שהוחלט להסגיר לצרפת את יתר המעורבים בפרשה, ובפרט את ה'רוח החיה' מאחוריה, וכן לחלקו הזניח במעשי המרמה, הרי שלא יהיה באי-הסגרתו כדי לפגוע ביחסים המדיניים עם צרפת	1	"[""לטענת העותר 1, בשים לב לכך שהוחלט להסגיר לצרפת את יתר המעורבים בפרשה, ובפרט את ה'רוח החיה' מאחוריה, וכן לחלקו הזניח במעשי המרמה, הרי שלא יהיה באי-הסגרתו כדי לפגוע ביחסים המדיניים עם צרפת""]"
22084150.E03.txt	"המערער יתייצב לריצוי עונשו בימ""ר ניצן ביום 1.2.2023 עד השעה 10:00 כשברשותו תעודת זהות"	1	"['המערער יתייצב לריצוי עונשו בימ""ר ניצן ביום 1.2.2023 עד השעה 10:00 כשברשותו תעודת זהות']"
22071070.G08.txt	none	0	[]
22058980.A02.txt	סוף דבר: הערעור נדחה	1	['סוף דבר: הערעור נדחה']
23039270.E02.txt	אשר על כן, העתירה נדחית	2	['אשר על כן, העתירה נדחית', 'עמדת המשיב היא כי דין העתירה להידחות בהעדר עילה להתערבות שיפוטית בצו השני, אשר הוצא מטעמי בטחון החלטיים ולאחר שנמצא כי אין דרך אחרת למנוע את הסיכון הגבוה הנשקף מן העותר לביטחון האזור ולשלום הציבור']
22049910.J11.txt	"המערער 1 יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 5.7.2023 עד השעה 10:00 בימ""ר הדרים, או על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון"	2	"['המערער 1 יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 5.7.2023 עד השעה 10:00 בימ""ר הדרים, או על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון', 'המערער 2 יתייצב לתחילת ריצוי עבודות השירות ביום 5.7.2023 בשעה 8:00 במשרדי הממונה על עבודות שירות, יחידת ברקאי, עבודות שירות, שלוחת מרכז, רחוב לוחמי בית""ר 6, רמלה, או על פי החלטת הממונה']"
21063830.Z03.txt	none	0	[]
23029420.E04.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
22019190.E06.txt	"המערער יתייצב לריצוי עונשו בימ""ר ניצן ביום 1.9.2022 עד לשעה 10:00, כשברשותו תעודת זהות"	2	"['המערער יתייצב לריצוי עונשו בימ""ר ניצן ביום 1.9.2022 עד לשעה 10:00, כשברשותו תעודת זהות', 'לאחר עיון בערעור על נספחיו, ולאחר שמיעת טענות הצדדים בעל פה, הגעתי לכלל מסקנה כי דין הערעור להידחות על שני חלקיו']"
22038230.C18.txt	בפשטות, השאלה שהציבה עתירה זו היא: האם יש מקום להתערב בשיקול דעתה של היועצת המשפטית לממשלה במקרה שבפנינו על יסודה של עילת הסבירות? אני מצטרפת למסקנתם של חבריי השופטים ח' כבוב ו-נ' סולברג כי דין העתירה להידחות	9	"[""בפשטות, השאלה שהציבה עתירה זו היא: האם יש מקום להתערב בשיקול דעתה של היועצת המשפטית לממשלה במקרה שבפנינו על יסודה של עילת הסבירות? אני מצטרפת למסקנתם של חבריי השופטים ח' כבוב ו-נ' סולברג כי דין העתירה להידחות"", 'אני מצטרפת אפוא לקביעתם של חבריי כי דין העתירה להידחות', 'כן הוחלט להעביר את חומרי החקירה לידי ההגנה בהליך העיקרי וצו איסור הפרסום הוסר מעל החקירה', 'כך למשל, נטען כי הפרסום בוצע לאחר החלטת היועץ המשפטי לממשלה דאז להפסיק את החקירה, לאחר שהוסר צו איסור הפרסום, ולאחר שנמסרה על כך הודעה לבית המשפט ולסניגורים והוחלט להעביר את חומר החקירה לעיונם', 'כך או כך, ואפילו הייתי מבקשת להחיל כאן עמדה מצמצמת יותר ביחס לעילת הסבירות, הרי שהמסקנה לפיה אין בפנינו מקרה של אי-סבירות קיצונית ולכן דין העתירה להידחות – הייתה מתחדדת ביתר שאת', 'ביום 04.05.2023, לאחר מספר ארכות, הוגשה תגובה מטעם היועצת לעתירה המתוקנת, בגדרה נטען כי דין העתירה להידחות בהיעדר עילה להתערבות שיפוטית בהחלטתה', 'היועצת תמכה טענותיה גם בפסיקת בית משפט זה, שלא מצא עילה להתערבות במקרים אחרים שבהם הוחלט כי אין פגיעה באינטרס חיוני בעוצמה ובמידה המצדיקה פתיחה בחקירה פלילית – לרבות במקרה של פרסום מצגת סודית מתוך ישיבת הקבינט המדיני-ביטחוני בימי פעילות מבצעית ברצועת עזה (בג""ץ 6241/14 התנועה למען איכות השלטון בישראל נ\' היועץ המשפטי לממשלה (05.05.2016))', 'זאת, מאחר שבמקרה זה מדובר בפעולות חקירה שכבר הוחלט להפסיקן עוד בטרם פרסומן לציבור, כאשר כבר התקבלה ההחלטה להפוך אותן לגלויות, ולאחר שהוסר צו איסור הפרסום', 'לאחר ששקלתי בכובד ראש את טענות הצדדים – הגעתי לכלל מסקנה כי דין העתירה להידחות בהיעדר עילה להתערבותנו, וכך אציע לחברי וחברתי כי נורה']"
22043030.N04.txt	none	0	[]
22045200.F03.txt	העתירה נדחית אפוא	4	['העתירה נדחית אפוא', 'ביום 23.5.2022 הודיעה מחלקת עררים בפרקליטות לעותרת כי הוחלט לדחות את בקשתה להגשת ערר נוסף', 'לאחר בחינת התיק על-ידי פרקליטות המחוז הוחלט על החזרתו למשטרה לשם ביצוע השלמות חקירה', 'לאחר עיון בכתובים, אנו סבורים כי דין העתירה להידחות על הסף בהיעדר עילה מבוררת להתערבותנו']
23052390.E03.txt	סוף דבר, שהעתירה נדחית	1	['סוף דבר, שהעתירה נדחית']
21022110.Y12.txt	"המערער יתייצב לריצוי עונשו בימ""ר קישון ביום א', 14.8.2022 עד לשעה 10:00, כשברשותו תעודת זהות"	2	"['המערער יתייצב לריצוי עונשו בימ""ר קישון ביום א\', 14.8.2022 עד לשעה 10:00, כשברשותו תעודת זהות', 'סוף דבר: לאור כל האמור, אציע לחברי ולחברתי לדחות את הערעור על שני חלקיו']"
23040890.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
20085970.J15.txt	סיכומו של דבר, דין הערעור להידחות	1	['סיכומו של דבר, דין הערעור להידחות']
22024400.X06.txt	none	0	[]
22035720.R09.txt	המשיבים טוענים כי דין העתירה להידחות על הסף ולגופה	3	['המשיבים טוענים כי דין העתירה להידחות על הסף ולגופה', 'סוף דבר, העתירה נדחית', 'לאחר שעיינתי בעתירה, בהודעות העותרים ובתגובות המשיבים, על נספחיהן, הגעתי לכלל מסקנה כי דין העתירה להידחות בהיעדר עילה להתערבות בית משפט זה']
23009100.C01.txt	העתירה נדחית על הסף אפוא	2	['העתירה נדחית על הסף אפוא', 'לאחר עיון נחה דעתנו כי דין העתירה להידחות על הסף']
23004810.X01.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
20087290.Z09.txt	none	0	[]
21020500.C15.txt	בסיכומו של דבר: דעתי אם כן, שונה מדעת חבריי ואני סבור כאמור שדין הערעור על כל חלקיו להידחות	1	['בסיכומו של דבר: דעתי אם כן, שונה מדעת חבריי ואני סבור כאמור שדין הערעור על כל חלקיו להידחות']
